row,col,gray_value
0,0,0.17655896953507966
0,1,0.1778460932712929
0,2,0.17908145680147058
0,3,0.1810552858838848
0,4,0.18187596938189338
0,5,0.18409585391773897
0,6,0.18647957596124387
0,7,0.18726944268918505
0,8,0.18579185336243872
0,9,0.1846901687921262
0,10,0.18672611012178308
0,11,0.19081612381280638
0,12,0.19192983589920343
0,13,0.19305671243106617
0,14,0.1933255064721201
0,15,0.1938916374655331
0,16,0.19513926786534927
0,17,0.19429046032475492
0,18,0.19357012580422794
0,19,0.19122482000612745
0,20,0.18851731244255515
0,21,0.18721295525045956
0,22,0.1862658332375919
0,23,0.18458293839996937
0,24,0.18150287702971812
0,25,0.1783227060355392
0,26,0.17560065774356617
0,27,0.17411319508272058
0,28,0.1734958424287684
0,29,0.1773184383616728
0,30,0.17855487898284314
0,31,0.17837536381740196
0,32,0.179550230736826
0,33,0.18515995998008578
0,34,0.1861907958984375
0,35,0.18759143305759804
0,36,0.18888968673406864
0,37,0.19004193474264705
0,38,0.1912747252221201
0,39,0.19194162406173407
0,40,0.19216200884650736
0,41,0.19226888020833333
0,42,0.1918109370212929
0,43,0.1912924373851103
0,44,0.1912960276884191
0,45,0.19110185211780026
0,46,0.1913598154105392
0,47,0.19214591232000613
0,48,0.19187669941023283
0,49,0.19141564462699143
0,50,0.1919097900390625
0,51,0.19002452177159926
0,52,0.1875012566061581
0,53,0.18806439568014705
0,54,0.186354035022212
0,55,0.18380533854166667
0,56,0.18171602136948528
0,57,0.18137895172717525
0,58,0.1786339853324142
0,59,0.17837297028186275
0,60,0.17885311351102942
0,61,0.17743476418887869
0,62,0.1764029110179228
0,63,0.17521499932981005
1,0,0.12896339566099876
1,1,0.1288165522556679
1,2,0.1287722718481924
1,3,0.1279523064108456
1,4,0.12665596756280637
1,5,0.12553932339537377
1,6,0.12450890634574142
1,7,0.1233938778147978
1,8,0.12332159304151348
1,9,0.12277945724188112
1,10,0.1251214719286152
1,11,0.1254717658547794
1,12,0.12938376034007354
1,13,0.1310977711397059
1,14,0.13264148188572303
1,15,0.13128003887101716
1,16,0.13047987994025737
1,17,0.12730772729013481
1,18,0.12666033576516544
1,19,0.12609599992340687
1,20,0.13006059235217524
1,21,0.12536633061427696
1,22,0.11803247788373161
1,23,0.11144050149356617
1,24,0.11349960027956495
1,25,0.12009055941712622
1,26,0.12625146005667892
1,27,0.13323998544730392
1,28,0.13869341681985295
1,29,0.14517325607000614
1,30,0.1509292901731005
1,31,0.15459283566942403
1,32,0.15516674565333946
1,33,0.15764776491651347
1,34,0.15862618240655638
1,35,0.16057505888097426
1,36,0.15720376407398898
1,37,0.15563151041666667
1,38,0.15219983867570466
1,39,0.1478625727634804
1,40,0.1437097287645527
1,41,0.1434350107230392
1,42,0.14433916877297795
1,43,0.14429093903186274
1,44,0.1427080939797794
1,45,0.1430518056832108
1,46,0.14313551958869486
1,47,0.14169999664905025
1,48,0.14017489564185048
1,49,0.13812734566482843
1,50,0.135171448950674
1,51,0.13132102816712624
1,52,0.12897273044960172
1,53,0.12594395057827817
1,54,0.1239865172143076
1,55,0.12324039234834559
1,56,0.12300570618872549
1,57,0.12268060422411152
1,58,0.1231734930300245
1,59,0.12402487362132353
1,60,0.12407501819087009
1,61,0.12541300455729168
1,62,0.1271468817018995
1,63,0.12820632036994487
2,0,0.11342246859681372
2,1,0.11481700224034927
2,2,0.11382930980009191
2,3,0.11251112994025736
2,4,0.1124383664598652
2,5,0.11380513509114583
2,6,0.11576992857689951
2,7,0.1157647824754902
2,8,0.11201554840686274
2,9,0.11562829111136642
2,10,0.11704035740272671
2,11,0.11702479942172181
2,12,0.11735498764935662
2,13,0.1176104975681679
2,14,0.11612441119025735
2,15,0.11428701363357843
2,16,0.11253147499234069
2,17,0.11021124147901348
2,18,0.10760881012561274
2,19,0.10632862764246323
2,20,0.10521090638403799
2,21,0.1041989195580576
2,22,0.10451360964307597
2,23,0.10282359403722427
2,24,0.10280408672257965
2,25,0.10270457548253677
2,26,0.10280905330882353
2,27,0.10315809062882966
2,28,0.10507148293887868
2,29,0.10712196499693627
2,30,0.11004447189031863
2,31,0.1120376886106005
2,32,0.114312744140625
2,33,0.11744217218137255
2,34,0.11795815860523898
2,35,0.11956960640701593
2,36,0.12047561944699754
2,37,0.12101709702435662
2,38,0.12258827359068628
2,39,0.12272296980315564
2,40,0.1241519105200674
2,41,0.12506905350030637
2,42,0.12619676776960784
2,43,0.12657590379901962
2,44,0.12682680616191788
2,45,0.1283136106004902
2,46,0.129368621227788
2,47,0.13088001924402573
2,48,0.1314495610255821
2,49,0.1314313103170956
2,50,0.13165259267769608
2,51,0.1311300838694853
2,52,0.13050010531556372
2,53,0.1296160529641544
2,54,0.12848803950291054
2,55,0.12629310757506126
2,56,0.12446079628140319
2,57,0.12167627671185662
2,58,0.11944795496323529
2,59,0.1185083127489277
2,60,0.11785972445618872
2,61,0.11684606215533089
2,62,0.1127737606272978
2,63,0.11276412664675245
3,0,0.12052983302696078
3,1,0.12097467160692402
3,2,0.1216455197801777
3,3,0.12231786391314338
3,4,0.12323345109528186
3,5,0.12402936150045955
3,6,0.12533617206648284
3,7,0.12786147173713236
3,8,0.1294720818014706
3,9,0.13260904947916666
3,10,0.13456408930759803
3,11,0.13554914885876226
3,12,0.13813889447380515
3,13,0.13827287262561275
3,14,0.13568863214231006
3,15,0.13145195456112133
3,16,0.12554405062806373
3,17,0.11865551518458946
3,18,0.11416847378599877
3,19,0.11084062164905024
3,20,0.10750989726945466
3,21,0.10485379088158701
3,22,0.10415918686810662
3,23,0.10233088474647671
3,24,0.10194432875689338
3,25,0.10100013882506127
3,26,0.10140309053308824
3,27,0.10190076641007965
3,28,0.10400408576516544
3,29,0.10565197514552696
3,30,0.10841010598575368
3,31,0.11132908241421569
3,32,0.11447179457720588
3,33,0.11717720779718137
3,34,0.11921332864200368
3,35,0.12177848067938113
3,36,0.12392560173483456
3,37,0.12507946537990197
3,38,0.1258783078661152
3,39,0.1270847096162684
3,40,0.12698729271982231
3,41,0.12837542365579044
3,42,0.13049304438572304
3,43,0.13159526750153186
3,44,0.13389024921492035
3,45,0.13551360485600492
3,46,0.13771428126914828
3,47,0.14017375871246937
3,48,0.14070727778416053
3,49,0.14002398322610293
3,50,0.13958776137408088
3,51,0.13751292509191176
3,52,0.13581698548560048
3,53,0.13349555520450368
3,54,0.1321307612400429
3,55,0.12935084922640933
3,56,0.12690250172334558
3,57,0.12678785137101717
3,58,0.12510699103860295
3,59,0.12372023638556985
3,60,0.12347974590226715
3,61,0.12330160701976103
3,62,0.12152368882123162
3,63,0.12161470301011029
4,0,0.12947848450903798
4,1,0.13026015337775734
4,2,0.13139145795036763
4,3,0.13389509612438724
4,4,0.13640130734911152
4,5,0.14009453268612132
4,6,0.1438739253025429
4,7,0.14758270862055758
4,8,0.1503905651616115
4,9,0.15266095329733456
4,10,0.15409869025735295
4,11,0.1563207888135723
4,12,0.15898934158624387
4,13,0.15952836578967525
4,14,0.1589105344286152
4,15,0.15520282820159315
4,16,0.1494458366842831
4,17,0.14209744322533702
4,18,0.1337414311427696
4,19,0.12461918849571078
4,20,0.11698769962086397
4,21,0.11198287664675245
4,22,0.10859386967677696
4,23,0.10654685824525123
4,24,0.10493217917049633
4,25,0.10421519559972427
4,26,0.10273263968673407
4,27,0.10302046233532476
4,28,0.10345345291436887
4,29,0.10757847206265318
4,30,0.10779586492800246
4,31,0.11286704867493873
4,32,0.11533035577512254
4,33,0.1190072452320772
4,34,0.1230691348805147
4,35,0.12606847426470588
4,36,0.1287521063112745
4,37,0.13050357594209558
4,38,0.1314453125
4,39,0.13124461454503678
4,40,0.13174881280637254
4,41,0.13334159103094362
4,42,0.1345801259957108
4,43,0.13735602883731618
4,44,0.14134599274280024
4,45,0.14454668830422795
4,46,0.14531381644454658
4,47,0.1441906498927696
4,48,0.14111154593673406
4,49,0.13940597234987745
4,50,0.13625715667126226
4,51,0.13453010110294117
4,52,0.13328025668275123
4,53,0.13191061580882352
4,54,0.1303219065946691
4,55,0.1297753427542892
4,56,0.12941547468596815
4,57,0.12992912741268384
4,58,0.13092477835860908
4,59,0.1315542782054228
4,60,0.13228987151501226
4,61,0.1314522537530637
4,62,0.13126053155637254
4,63,0.12958391974954045
5,0,0.1334969913258272
5,1,0.1358099245557598
5,2,0.138479674096201
5,3,0.14100389667585783
5,4,0.14549117742800244
5,5,0.1514080571193321
5,6,0.1580611883425245
5,7,0.16397322112438725
5,8,0.16988944259344363
5,9,0.17526801614200369
5,10,0.179859894397212
5,11,0.18305837593826593
5,12,0.18399765912224264
5,13,0.1863873650045956
5,14,0.19319021187576593
5,15,0.19060615090762867
5,16,0.17587651271446078
5,17,0.16104610667509192
5,18,0.15286847282858457
5,19,0.14422972436044731
5,20,0.13528675752527575
5,21,0.1254369997510723
5,22,0.1193225337009804
5,23,0.1155914306640625
5,24,0.11209812538296568
5,25,0.10922414742264093
5,26,0.10693383310355392
5,27,0.10650281719132966
5,28,0.10723703421798407
5,29,0.1084719788794424
5,30,0.11091440238204657
5,31,0.11440543380438113
5,32,0.11833005418964461
5,33,0.12228345683976716
5,34,0.12639064414828433
5,35,0.13173516965379903
5,36,0.13580771053538604
5,37,0.13893151376761642
5,38,0.1403164732689951
5,39,0.13911114860983456
5,40,0.139212095971201
5,41,0.13937228333716298
5,42,0.14350137149586398
5,43,0.1470724666819853
5,44,0.14985794366574756
5,45,0.14923131606158088
5,46,0.14508469525505516
5,47,0.14091126685049019
5,48,0.1360648360906863
5,49,0.13273309445848652
5,50,0.12923625871246935
5,51,0.1266769109987745
5,52,0.12618126962699142
5,53,0.12589302810968137
5,54,0.12595143037683823
5,55,0.12731604482613357
5,56,0.12967182234221813
5,57,0.13279000076593137
5,58,0.1361337699142157
5,59,0.13950506472120097
5,60,0.13935098087086398
5,61,0.1377511417164522
5,62,0.1355685963350184
5,63,0.13394589891620712
6,0,0.13593163583792892
6,1,0.13788158940333947
6,2,0.14036081351485907
6,3,0.1431918873506434
6,4,0.14835653866038603
6,5,0.15534081552542892
6,6,0.16764352835860907
6,7,0.17735727347579658
6,8,0.18770985322840072
6,9,0.19856573366651348
6,10,0.20750935872395834
6,11,0.21481754078584558
6,12,0.2169839298023897
6,13,0.2264285816865809
6,14,0.23886192172181372
6,15,0.2350338804955576
6,16,0.21080860811121324
6,17,0.17805068072150734
6,18,0.16358971689261642
6,19,0.15811330757889094
6,20,0.1710290048636642
6,21,0.14867266486672795
6,22,0.1361718271292892
6,23,0.12851000019148284
6,24,0.12160752240349265
6,25,0.11602687461703431
6,26,0.1133963192210478
6,27,0.11208998736213235
6,28,0.11107626522288602
6,29,0.11272080365349264
6,30,0.1147088742723652
6,31,0.11899180692784926
6,32,0.12285467409620097
6,33,0.12887962191712624
6,34,0.13341028550091913
6,35,0.1378304275811887
6,36,0.14341143439797793
6,37,0.15153922286688112
6,38,0.15060927447150735
6,39,0.15258980545343137
6,40,0.15290264054840685
6,41,0.1517156862745098
6,42,0.15155843098958333
6,43,0.1542153751148897
6,44,0.1543042351217831
6,45,0.15077861711090687
6,46,0.14312217562806373
6,47,0.13513093836167278
6,48,0.1272171319699755
6,49,0.1213333429074755
6,50,0.11742673387714461
6,51,0.11410606234681372
6,52,0.11533119351256127
6,53,0.1168441473268995
6,54,0.1216311585669424
6,55,0.1259042178883272
6,56,0.1311010622510723
6,57,0.13564919864430147
6,58,0.13880968280867034
6,59,0.14099133061427696
6,60,0.14347641888786763
6,61,0.14423875995710783
6,62,0.1397213206571691
6,63,0.13468783509497548
7,0,0.13760346057368258
7,1,0.14024263269761028
7,2,0.14138536640242033
7,3,0.14180088417202819
7,4,0.14582405838311888
7,5,0.15317616182215074
7,6,0.1681872797947304
7,7,0.18823158413756128
7,8,0.20529605641084558
7,9,0.22228435441559435
7,10,0.2485040402879902
7,11,0.26679316501991424
7,12,0.2949320475260417
7,13,0.2758655024509804
7,14,0.26612524892769607
7,15,0.2625466141046262
7,16,0.24854072122012869
7,17,0.2660478180530024
7,18,0.22944754806219364
7,19,0.22658248602175246
7,20,0.2236605775122549
7,21,0.20039798512178308
7,22,0.16202990962009803
7,23,0.14198734059053308
7,24,0.13241690841375614
7,25,0.12470523609834559
7,26,0.12039316214767157
7,27,0.11892215504365809
7,28,0.11563295850566789
7,29,0.11759224685968138
7,30,0.12100830078125
7,31,0.125558411841299
7,32,0.13048347024356619
7,33,0.137808287377451
7,34,0.14378093644684437
7,35,0.14794473087086396
7,36,0.1512716854319853
7,37,0.1511056339039522
7,38,0.16421000162760416
7,39,0.17555398380055148
7,40,0.17306847665824143
7,41,0.17645437203201594
7,42,0.1678241206150429
7,43,0.1612570369944853
7,44,0.15708594228707107
7,45,0.15346571978400736
7,46,0.14552402870327819
7,47,0.13277587890625
7,48,0.12243598489200368
7,49,0.11585244571461398
7,50,0.11010083965226716
7,51,0.10978872261795343
7,52,0.11020543715533088
7,53,0.11029944326363358
7,54,0.11453504375382965
7,55,0.12107131060431986
7,56,0.13159706265318627
7,57,0.14154501522288604
7,58,0.14477802351409313
7,59,0.1466549742455576
7,60,0.14904426125919118
7,61,0.15398739085477942
7,62,0.14402741076899508
7,63,0.1377389346852022
8,0,0.13987564386106005
8,1,0.14173572016697303
8,2,0.1425909902535233
8,3,0.14402609432444852
8,4,0.14441737754672182
8,5,0.147074920055913
8,6,0.15873927696078433
8,7,0.19219079111136642
8,8,0.22840157303155637
8,9,0.2674192540785846
8,10,0.35769419950597425
8,11,0.4361794864430147
8,12,0.4545484954235601
8,13,0.3876553404564951
8,14,0.29800606521905637
8,15,0.28729762657015934
8,16,0.3016913320503983
8,17,0.31165669759114584
8,18,0.3135592591528799
8,19,0.29382737103630513
8,20,0.2532339657054228
8,21,0.22841515634574142
8,22,0.19287396599264706
8,23,0.149922150256587
8,24,0.14271162444469976
8,25,0.13270730411305148
8,26,0.12550760904947916
8,27,0.1216388178806679
8,28,0.12168064491421568
8,29,0.12345802456724878
8,30,0.13017745672487746
8,31,0.13931806975719976
8,32,0.14743550618489584
8,33,0.16032499425551472
8,34,0.17525892070695465
8,35,0.16401636460248162
8,36,0.17146953507965687
8,37,0.1866211535883885
8,38,0.20294171501608455
8,39,0.2127859676585478
8,40,0.22166083840762868
8,41,0.20708935307521445
8,42,0.1893832337622549
8,43,0.17945969525505515
8,44,0.1720920338350184
8,45,0.16303866517310048
8,46,0.1523837818818934
8,47,0.14189530914905024
8,48,0.12795571719898896
8,49,0.11591928519454657
8,50,0.1080707026462929
8,51,0.10803761201746323
8,52,0.1091924929151348
8,53,0.11201345406326593
8,54,0.11419887168734681
8,55,0.1201183842677696
8,56,0.1298557057100184
8,57,0.14139302571614584
8,58,0.15008993709788604
8,59,0.1545327579273897
8,60,0.1690238204656863
8,61,0.16969436944699756
8,62,0.14508367800245098
8,63,0.1397225772633272
9,0,0.14165757123161765
9,1,0.14524877211626838
9,2,0.14287067488128063
9,3,0.1438986385569853
9,4,0.1435800589767157
9,5,0.14450569900811888
9,6,0.16456556133195466
9,7,0.2196719300513174
9,8,0.2580907485064338
9,9,0.29299400179993873
9,10,0.3553051518458946
9,11,0.4224529789943321
9,12,0.4341051887063419
9,13,0.3832439946193321
9,14,0.312898224475337
9,15,0.3048038258272059
9,16,0.3111782298368566
9,17,0.2967352773628983
9,18,0.3055480358647365
9,19,0.2846053777956495
9,20,0.23904448864506742
9,21,0.23280071183746937
9,22,0.18660344142539828
9,23,0.1541171204810049
9,24,0.14718951056985294
9,25,0.1391042671951593
9,26,0.13309768975949754
9,27,0.12973836263020833
9,28,0.13239793964460783
9,29,0.13754799038756127
9,30,0.1520447375727635
9,31,0.16649828144148285
9,32,0.18871992522594974
9,33,0.19566811954273897
9,34,0.2003467036228554
9,35,0.20541549383425245
9,36,0.20952567306219363
9,37,0.22494464949065562
9,38,0.24449067957261028
9,39,0.26687269023820465
9,40,0.27820673923866424
9,41,0.2661552877987132
9,42,0.2142779181985294
9,43,0.2105502259497549
9,44,0.20115452186734067
9,45,0.18294264849494485
9,46,0.16212098364736519
9,47,0.14887402104396447
9,48,0.13498301786534928
9,49,0.12252466538373162
9,50,0.11366032619102329
9,51,0.10967245662913602
9,52,0.1124029421338848
9,53,0.1173516965379902
9,54,0.12263961492800245
9,55,0.12590691061580883
9,56,0.1332867192287071
9,57,0.14202108944163602
9,58,0.15114548627068014
9,59,0.17047741459865196
9,60,0.17847948261335783
9,61,0.1672115550321691
9,62,0.14656755035998775
9,63,0.1401995490579044
10,0,0.14973623238357844
10,1,0.14518773696001838
10,2,0.14445118623621322
10,3,0.14485000909543505
10,4,0.1448263130935968
10,5,0.14821609796262256
10,6,0.19084538478477328
10,7,0.20886888691023284
10,8,0.22878483790977328
10,9,0.28669936236213234
10,10,0.33230399337469363
10,11,0.3642025816674326
10,12,0.3891447777841605
10,13,0.3378871543734681
10,14,0.3249997606464461
10,15,0.317381316540288
10,16,0.30126953125
10,17,0.3034962373621323
10,18,0.285087615368413
10,19,0.25925430597043503
10,20,0.23303073060278798
10,21,0.21253739899280025
10,22,0.1773370481004902
10,23,0.1557306027879902
10,24,0.14769293093213848
10,25,0.14195347206265319
10,26,0.13982466155407475
10,27,0.14126676671645222
10,28,0.14283148073682597
10,29,0.1595056272020527
10,30,0.1847421085133272
10,31,0.19258315142463237
10,32,0.19572424795113358
10,33,0.19799331964231004
10,34,0.2064181458716299
10,35,0.2156225466260723
10,36,0.22185339834175857
10,37,0.2398794136795343
10,38,0.2535230449601716
10,39,0.2577226825788909
10,40,0.23215326047411153
10,41,0.2569634531058517
10,42,0.26518470913756126
10,43,0.26906935747931987
10,44,0.26808184455422795
10,45,0.2112957524318321
10,46,0.1866195379518995
10,47,0.1598635804419424
10,48,0.14556382123161765
10,49,0.13405558268229167
10,50,0.1253674077052696
10,51,0.1194696164598652
10,52,0.12024482278262867
10,53,0.1247433531518076
10,54,0.13059183756510417
10,55,0.13541636747472427
10,56,0.15863509832643996
10,57,0.22678850959329044
10,58,0.2540442373238358
10,59,0.2142553591260723
10,60,0.20286195044424019
10,61,0.16733159083946078
10,62,0.15760749368106616
10,63,0.14994369207643996
11,0,0.15658455642999386
11,1,0.15145066205193014
11,2,0.14738835353477328
11,3,0.14521227069929535
11,4,0.14510414273131128
11,5,0.16663142185585172
11,6,0.2138332591337316
11,7,0.22063616584329043
11,8,0.25218086990655636
11,9,0.2693417418236826
11,10,0.3157143985523897
11,11,0.3565613391352635
11,12,0.3870700013403799
11,13,0.34755751665900736
11,14,0.35698505476409315
11,15,0.3499536252489277
11,16,0.29951913871017155
11,17,0.28866714776731006
11,18,0.2737362132352941
11,19,0.2526937447342218
11,20,0.22934193330652575
11,21,0.21589959836473652
11,22,0.1789685417624081
11,23,0.15234303193933824
11,24,0.14548722809436274
11,25,0.14591812432981005
11,26,0.14966484518612133
11,27,0.15045608819699754
11,28,0.1667532528147978
11,29,0.19817684397977942
11,30,0.20075689577588848
11,31,0.204850798962163
11,32,0.2021484973383885
11,33,0.20241411994485295
11,34,0.20464339910768994
11,35,0.22002677169500612
11,36,0.22707501579733455
11,37,0.236859130859375
11,38,0.24575482536764706
11,39,0.2564003738702512
11,40,0.2652621400122549
11,41,0.2791734882429534
11,42,0.296705597522212
11,43,0.2885104908662684
11,44,0.29631263882506126
11,45,0.2748599183325674
11,46,0.22600390864353553
11,47,0.182540833716299
11,48,0.15636949726179533
11,49,0.14985884124157475
11,50,0.14328080719592526
11,51,0.13679528329886642
11,52,0.13385967179840685
11,53,0.1348165474685968
11,54,0.1375457763671875
11,55,0.14416306439568013
11,56,0.22632715561810662
11,57,0.33792096306295955
11,58,0.3760447184244792
11,59,0.24759808708639705
11,60,0.21228930903416054
11,61,0.18697701248468138
11,62,0.1714748606962316
11,63,0.1642974853515625
12,0,0.163142365100337
12,1,0.15847802255667892
12,2,0.15602835860906863
12,3,0.14939832500382966
12,4,0.14692592246859681
12,5,0.16728892606847426
12,6,0.2148385440602022
12,7,0.4305054309321385
12,8,0.6858639586205576
12,9,0.3047742656632966
12,10,0.3102420582490809
12,11,0.35244074802772674
12,12,0.35721082500382967
12,13,0.3504367005591299
12,14,0.358410764208027
12,15,0.3437249875536152
12,16,0.29583213656556373
12,17,0.271547025792739
12,18,0.25093742819393383
12,19,0.2686565922755821
12,20,0.26168829226026347
12,21,0.2524212407130821
12,22,0.2039770986519608
12,23,0.162164306640625
12,24,0.1499916824640012
12,25,0.15041755227481618
12,26,0.16028711655560662
12,27,0.17046819948682598
12,28,0.19501695819929535
12,29,0.20874155081954657
12,30,0.20526757333792892
12,31,0.20854234882429534
12,32,0.21122657925474878
12,33,0.21570727778416054
12,34,0.21678137685738358
12,35,0.21861015768612133
12,36,0.23256207634420956
12,37,0.24255694221047794
12,38,0.2603396546606924
12,39,0.2800587373621323
12,40,0.28702578077129287
12,41,0.29583183737362134
12,42,0.29864430147058824
12,43,0.2955075133080576
12,44,0.2907751345166973
12,45,0.2476590025658701
12,46,0.17363287233838848
12,47,0.15893961588541666
12,48,0.15721615062040442
12,49,0.16043252383961398
12,50,0.15996446796492034
12,51,0.15906054926853555
12,52,0.15560171089920344
12,53,0.15343161190257354
12,54,0.15188449036841298
12,55,0.1592046999463848
12,56,0.24143898159849878
12,57,0.31169325884650734
12,58,0.304556334252451
12,59,0.23930035759420956
12,60,0.2156738879633885
12,61,0.19424671846277575
12,62,0.1814950382008272
12,63,0.16963231703814338
13,0,0.17140670477175246
13,1,0.1638323615579044
13,2,0.15997661515778186
13,3,0.15523490157781863
13,4,0.15324473661534926
13,5,0.16305865119485294
13,6,0.20212928921568626
13,7,0.3112011479396446
13,8,0.4273035386029412
13,9,0.31667342840456497
13,10,0.34912743661917894
13,11,0.3557477165670956
13,12,0.34516188677619486
13,13,0.5155266855277267
13,14,0.3910976035922181
13,15,0.3595415900735294
13,16,0.30372942756204047
13,17,0.27238817401960785
13,18,0.2549447452320772
13,19,0.27946735456878063
13,20,0.26524239334405636
13,21,0.25524788650811886
13,22,0.23895640653722428
13,23,0.18843240176930148
13,24,0.16485446107153798
13,25,0.15699061973422182
13,26,0.17213816923253678
13,27,0.188922119140625
13,28,0.20674851361443014
13,29,0.20490471335018381
13,30,0.20899311140471813
13,31,0.21336322859221812
13,32,0.2219333424287684
13,33,0.23188099580652574
13,34,0.23479458678002452
13,35,0.23358782599954045
13,36,0.2600877948835784
13,37,0.25896432913985906
13,38,0.2554312313304228
13,39,0.28122504739200366
13,40,0.29275452856924017
13,41,0.31357703115425856
13,42,0.31339111328125
13,43,0.3233151304955576
13,44,0.3112138336780024
13,45,0.23461937997855392
13,46,0.1492185106464461
13,47,0.14890543619791666
13,48,0.15233387666590073
13,49,0.17148389629289215
13,50,0.19815655876608457
13,51,0.19883524576822917
13,52,0.18722007601868873
13,53,0.17409356809129903
13,54,0.16487414790134805
13,55,0.1717434153837316
13,56,0.21213187423406862
13,57,0.24898352529488357
13,58,0.2361828972311581
13,59,0.21155592974494486
13,60,0.20769114774816178
13,61,0.19262402104396445
13,62,0.18239997414981618
13,63,0.17684852749693628
14,0,0.17255045572916666
14,1,0.16793524050245098
14,2,0.16580337823606006
14,3,0.17643253102022058
14,4,0.16287518669577206
14,5,0.17460608388863358
14,6,0.19552755916819853
14,7,0.2517062916475184
14,8,0.2837668026194853
14,9,0.3289805692784927
14,10,0.40745107613357845
14,11,0.3753198960248162
14,12,0.41823568905101105
14,13,0.5426721909466912
14,14,0.39866350959329044
14,15,0.3701126397824755
14,16,0.3182920568129596
14,17,0.2742206648284314
14,18,0.2694830800972733
14,19,0.29520036285998774
14,20,0.280163693895527
14,21,0.2663724413105086
14,22,0.27347412109375
14,23,0.23169418035768996
14,24,0.2043786740770527
14,25,0.16117326325061274
14,26,0.17203728170955881
14,27,0.19362236471737132
14,28,0.20040061801087622
14,29,0.20681654986213235
14,30,0.21277627383961398
14,31,0.22180247587316176
14,32,0.2340157901539522
14,33,0.24381749770220587
14,34,0.25384916417738973
14,35,0.26874108408011643
14,36,0.28300978716681985
14,37,0.2785062303730086
14,38,0.28938742244944854
14,39,0.30486881031709556
14,40,0.3189907896752451
14,41,0.33553963455499386
14,42,0.33443322275199144
14,43,0.3396137910730698
14,44,0.32532605937882964
14,45,0.27950654871323527
14,46,0.16058445350796569
14,47,0.1468025955499387
14,48,0.153446990368413
14,49,0.19972037521063113
14,50,0.23708208869485295
14,51,0.26273917403875613
14,52,0.24737177830116422
14,53,0.2205554438572304
14,54,0.19379045075061274
14,55,0.1869753968481924
14,56,0.1880435719209559
14,57,0.19214944278492646
14,58,0.18938030168121936
14,59,0.19020391726026348
14,60,0.19069955863204657
14,61,0.18263926786534926
14,62,0.17749460257735908
14,63,0.17323781929764093
15,0,0.18186011220894607
15,1,0.1743063534007353
15,2,0.17086504767922794
15,3,0.20620464250153187
15,4,0.18596783806295955
15,5,0.1821587656058517
15,6,0.2279562557444853
15,7,0.25810062184053306
15,8,0.3323785520067402
15,9,0.36808250277650123
15,10,0.42964058670343136
15,11,0.4795043346928615
15,12,0.49360064338235293
15,13,0.4607648662492341
15,14,0.42043929754518994
15,15,0.395213347790288
15,16,0.3441400266161152
15,17,0.2949343213848039
15,18,0.35512587603400736
15,19,0.3398974250344669
15,20,0.3140896067899816
15,21,0.29994740205652576
15,22,0.2970232795266544
15,23,0.2775302064185049
15,24,0.24620929792815563
15,25,0.1857012580422794
15,26,0.18311570111443015
15,27,0.2022072586358762
15,28,0.1979205561619179
15,29,0.20577955058976716
15,30,0.21419510186887256
15,31,0.2309710932712929
15,32,0.23470177743949142
15,33,0.2477698232613358
15,34,0.26544021905637255
15,35,0.2784481871361826
15,36,0.2865583232804841
15,37,0.2995562983494179
15,38,0.29626901663985905
15,39,0.3195660759420956
15,40,0.3370584525314032
15,41,0.33489397834329043
15,42,0.3355993532666973
15,43,0.3422238219018076
15,44,0.3328989066329657
15,45,0.31211392271752453
15,46,0.2532315123314951
15,47,0.21254380170036766
15,48,0.2384915220971201
15,49,0.26890707576976103
15,50,0.2476630117378983
15,51,0.2595356660730698
15,52,0.28812549067478554
15,53,0.2693890141505821
15,54,0.22216539569929533
15,55,0.2002728032130821
15,56,0.1878052356196385
15,57,0.18988120883118872
15,58,0.18909684723498774
15,59,0.18927833706724878
15,60,0.18149168725107231
15,61,0.17769272748161766
15,62,0.1769817875880821
15,63,0.1756762934666054
16,0,0.21101786295572916
16,1,0.19939204197303922
16,2,0.18050758511412376
16,3,0.2190087411917892
16,4,0.22945598527496935
16,5,0.20439650591681985
16,6,0.2460039924172794
